ID,TEMPO_PERMANENCIA_CLIENTE_MESES,B,C,D,E,G,H,J,OUTROS,TOTAL_DOLAR_FATURADO,TICKET_MEDIO,RECENCIA,FREQUENCIA,VALOR,CHURN
1355.0,0.0,1,0,0,0,0,0,0,1,1584.0,1584.0,7366.0,1.0,1.0,1
1356.0,0.0,0,0,1,0,0,0,0,0,120.0,120.0,5782.0,1.0,1.0,1
1357.0,20.0,3,3,0,0,9,3,3,0,4004.46,1334.82,3622.0,3.0,3.0,1
1358.0,117.0,6,3,0,6,3,3,3,3,11144.18,3714.726666666667,1949.0,3.0,3.0,0
1359.0,0.0,2,0,0,0,0,0,0,0,700.0,700.0,6513.0,1.0,2.0,1
1360.0,121.0,2,2,0,2,2,2,4,2,11476.4,5738.2,457.0,2.0,2.0,0
1361.0,0.0,0,1,0,0,0,0,1,0,1507.21,1507.21,304.0,1.0,1.0,0
1362.0,0.0,0,1,0,0,0,0,1,0,1750.96,1750.96,61.0,1.0,1.0,0
1363.0,0.0,1,0,0,1,0,0,0,1,4380.0,4380.0,2010.0,1.0,1.0,0
1364.0,6.0,8,0,0,0,16,16,16,0,14439.21,3609.8025,700.0,4.0,4.0,0
1365.0,0.0,0,0,1,1,0,0,0,0,1680.0,1680.0,6758.0,1.0,1.0,1
1366.0,0.0,1,1,0,0,1,1,1,0,8102.04,8102.04,2010.0,1.0,1.0,0
1367.0,0.0,2,2,0,0,1,1,2,0,9871.92,9871.92,1006.0,1.0,2.0,0
1368.0,17.0,4,4,0,4,4,2,4,0,8779.380000000001,4389.6900000000005,2283.0,2.0,2.0,0
1369.0,0.0,1,1,1,0,1,0,1,0,2144.0,2144.0,3441.0,1.0,1.0,1
1370.0,254.0,11160,7290,3690,3960,9540,3960,9900,4140,359086.41,3989.8489999999997,153.0,90.0,150.0,0
1371.0,167.0,616,840,868,364,840,112,896,112,231794.37,8278.370357142858,122.0,28.0,40.0,1
1372.0,106.0,238,255,136,153,255,0,255,68,87618.28,5154.016470588235,2192.0,17.0,21.0,1
1373.0,103.0,16,64,32,8,40,64,64,16,40128.979999999996,5016.1224999999995,761.0,8.0,8.0,1
1374.0,17.0,2,2,4,2,2,0,2,2,6553.200000000001,3276.6000000000004,3591.0,2.0,2.0,1
1375.0,228.0,126,28,0,98,70,42,28,56,42274.1,3019.578571428571,1034.0,14.0,14.0,1
1376.0,127.0,56,70,56,49,70,49,70,14,81942.0,11706.0,580.0,7.0,15.0,0
1377.0,39.0,16,4,16,16,8,12,0,8,14795.8,3698.95,4048.0,4.0,4.0,0
1378.0,0.0,1,0,0,0,0,0,0,1,167.98,167.98,914.0,1.0,1.0,1
1379.0,0.0,1,1,1,0,0,0,0,1,1228.0,1228.0,5144.0,1.0,1.0,1
1380.0,0.0,0,0,0,0,0,0,2,0,0.0,0.0,3379.0,1.0,2.0,1
1381.0,276.0,5904,4464,72,1872,4320,432,4536,792,227205.68,3155.6344444444444,153.0,72.0,101.0,1
1382.0,43.0,4,0,16,0,4,0,4,12,11170.29,2792.5725,3744.0,4.0,4.0,1
1383.0,282.0,81088,65341,13213,47241,62083,12851,53757,47241,1584619.61,8754.804475138122,2345.0,181.0,667.0,1
1384.0,0.0,2,0,0,2,0,0,0,1,2075.0,2075.0,2406.0,1.0,2.0,0
1385.0,170.0,0,0,88,16,0,0,0,16,2871.81,358.97625,4079.0,8.0,16.0,1
1386.0,183.0,418,0,0,286,176,0,0,176,56046.8,2547.581818181818,3956.0,22.0,27.0,1
1387.0,42.0,4,2,0,0,2,2,2,0,7865.0,3932.5,3714.0,2.0,2.0,1
1388.0,72.0,5,25,15,5,25,0,25,0,19961.82,3992.364,214.0,5.0,5.0,0
1389.0,0.0,1,1,1,1,0,0,0,1,6836.7,6836.7,6728.0,1.0,1.0,0
1390.0,85.0,18,6,24,0,18,0,6,24,6514.28,1085.7133333333334,2771.0,6.0,6.0,1
1391.0,217.0,3024,1056,240,3504,240,48,240,1200,268697.2,5597.858333333334,2648.0,48.0,76.0,0
1392.0,272.0,20538,16128,25326,11844,15372,9072,15624,6300,1210332.03,9605.809761904762,91.0,126.0,217.0,1
1393.0,133.0,8,0,0,0,0,0,16,0,8922.0,2230.5,822.0,4.0,6.0,0
1394.0,47.0,4,2,0,4,2,2,2,0,2040.0,1020.0,3441.0,2.0,2.0,0
1395.0,60.0,0,0,4,0,0,0,0,0,775.0,387.5,3379.0,2.0,2.0,1
1396.0,0.0,1,0,0,0,0,0,0,0,1950.0,1950.0,5813.0,1.0,1.0,1
1397.0,105.0,6,6,0,3,6,0,6,0,9923.689999999999,3307.896666666666,1918.0,3.0,3.0,1
1398.0,210.0,6420,2940,600,5580,2640,540,1800,1860,510950.98,8515.849666666667,1340.0,60.0,109.0,0
1399.0,0.0,1,1,1,0,1,0,1,1,1620.0,1620.0,3013.0,1.0,1.0,1
1400.0,117.0,540,280,60,160,440,280,740,260,116283.79000000001,5814.1895,335.0,20.0,38.0,0
1401.0,116.0,15,10,10,5,20,15,20,10,6959.0,1391.8,304.0,5.0,5.0,0
1402.0,16.0,10,10,4,8,10,2,10,10,13510.75,6755.375,3379.0,2.0,5.0,0
1403.0,45.0,42,36,6,36,36,36,36,30,45639.44,7606.573333333334,2679.0,6.0,7.0,0
1404.0,127.0,24,30,6,6,30,12,36,12,24313.93,4052.3216666666667,30.0,6.0,6.0,0
1405.0,107.0,36,12,36,12,24,24,12,18,4175.0,695.8333333333334,2952.0,6.0,6.0,0
1406.0,1.0,0,4,0,0,0,0,4,0,4691.6900000000005,2345.8450000000003,153.0,2.0,2.0,0
1407.0,14.0,4,2,0,4,2,2,2,4,6485.0,3242.5,3956.0,2.0,2.0,0
1408.0,0.0,0,0,1,0,1,0,1,1,4425.47,4425.47,2314.0,1.0,1.0,1
1409.0,50.0,11,143,132,0,121,143,143,0,59155.95,5377.813636363636,91.0,11.0,13.0,0
1410.0,84.0,102,0,136,85,119,17,289,51,15581.77,916.574705882353,153.0,17.0,18.0,0
1411.0,264.0,170,204,102,102,170,170,187,85,114837.64,6755.155294117647,183.0,17.0,17.0,0
1412.0,0.0,1,0,1,1,1,0,0,1,6810.0,6810.0,4444.0,1.0,1.0,0
1413.0,0.0,1,1,1,0,1,0,1,0,3112.76,3112.76,2041.0,1.0,1.0,1
1414.0,14.0,9,0,9,0,6,3,0,6,5590.0,1863.3333333333333,4109.0,3.0,3.0,1
1415.0,107.0,4512,5828,5828,2867,5781,2162,5875,0,882752.26,18781.962978723404,153.0,47.0,125.0,0
1416.0,157.0,650,884,78,416,884,0,884,26,169616.48,6523.71076923077,641.0,26.0,35.0,0
1417.0,30.0,12,4,16,12,4,0,4,4,27531.02,6882.755,3867.0,4.0,4.0,1
1418.0,17.0,2,4,2,4,4,2,4,2,13271.64,6635.82,2801.0,2.0,2.0,0
1419.0,76.0,6,6,36,0,12,6,6,12,4897.719999999999,816.2866666666665,3591.0,6.0,6.0,1
1420.0,87.0,18,18,0,18,18,0,12,30,17192.52,2865.42,3532.0,6.0,8.0,1
1421.0,50.0,4,4,0,0,4,2,4,2,12379.39,6189.695,1430.0,2.0,2.0,0
1422.0,180.0,22680,35316,12852,13608,35856,2484,35640,5940,1504661.02,13932.046481481482,91.0,108.0,354.0,1
1423.0,37.0,3,0,6,0,3,0,0,3,877.7099999999999,292.57,4171.0,3.0,3.0,1
1424.0,82.0,6,18,0,0,6,6,12,24,13686.04,2281.0066666666667,3563.0,6.0,6.0,1
1425.0,213.0,3,3,0,0,3,3,3,3,7821.39,2607.13,822.0,3.0,3.0,0
1426.0,0.0,0,1,0,0,0,0,1,0,1928.56,1928.56,275.0,1.0,1.0,0
1427.0,0.0,0,1,0,0,0,0,1,0,2234.98,2234.98,244.0,1.0,1.0,0
1428.0,149.0,10,10,35,5,15,0,10,5,11666.02,2333.204,366.0,5.0,7.0,1
1429.0,10.0,4,4,4,4,4,2,4,4,10362.0,5181.0,3410.0,2.0,2.0,0
1430.0,0.0,0,1,0,0,0,0,1,0,1580.69,1580.69,519.0,1.0,1.0,0
1431.0,0.0,0,0,0,0,1,0,1,0,1549.8,1549.8,335.0,1.0,1.0,0
1432.0,2.0,0,3,0,0,12,6,12,0,6803.05,2267.6833333333334,153.0,3.0,4.0,0
1433.0,0.0,1,1,1,1,1,0,1,0,6950.68,6950.68,3257.0,1.0,1.0,0
1434.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,5236.0,1.0,1.0,1
1435.0,68.0,90,0,9,72,18,0,0,9,19476.5,2164.0555555555557,3653.0,9.0,10.0,1
1436.0,148.0,221,136,68,34,204,221,187,119,72395.15,4258.538235294117,244.0,17.0,23.0,0
1437.0,0.0,1,1,1,0,1,0,1,1,200.0,200.0,3928.0,1.0,1.0,1
1438.0,95.0,182,208,26,52,156,130,182,130,87417.08,6724.390769230769,1857.0,13.0,17.0,1
1439.0,0.0,1,1,1,1,1,1,1,1,7468.54,7468.54,3471.0,1.0,1.0,0
1440.0,206.0,12,8,16,12,0,4,8,0,25145.29,6286.3225,153.0,4.0,5.0,0
1441.0,0.0,0,1,0,0,0,0,1,0,1984.63,1984.63,61.0,1.0,1.0,0
1442.0,63.0,63,18,144,63,63,9,72,81,37799.67,4199.963333333333,1583.0,9.0,17.0,1
1443.0,3.0,6,0,15,6,15,0,0,15,3960.0,1320.0,4079.0,3.0,5.0,1
1444.0,4.0,8,0,8,0,16,8,16,8,4787.5,1196.875,1491.0,4.0,4.0,1
1445.0,0.0,0,1,0,0,1,0,1,0,3689.06,3689.06,610.0,1.0,1.0,0
1446.0,0.0,1,0,0,1,0,0,0,0,3100.0,3100.0,5267.0,1.0,1.0,0
1447.0,75.0,6,12,0,0,12,0,12,0,21315.3,7105.099999999999,853.0,3.0,4.0,0
1448.0,3.0,4,2,4,4,0,0,0,2,8720.0,4360.0,6027.0,2.0,2.0,1
1449.0,0.0,1,1,0,1,1,0,1,0,4925.0,4925.0,3136.0,1.0,1.0,0
1450.0,0.0,0,1,0,0,1,1,1,0,75.0,75.0,914.0,1.0,1.0,1
1451.0,107.0,16,8,0,8,8,4,4,12,6932.0,1733.0,3379.0,4.0,4.0,0
1452.0,0.0,1,1,0,0,0,0,0,1,1365.0,1365.0,5509.0,1.0,1.0,0
1453.0,0.0,1,1,0,1,0,0,0,1,4759.0,4759.0,8492.0,1.0,1.0,0
1454.0,8.0,4,2,4,2,4,0,4,2,9526.66,4763.33,3775.0,2.0,2.0,0
1455.0,0.0,1,0,1,0,0,0,1,0,251.47,251.47,304.0,1.0,1.0,0
1456.0,156.0,399,168,378,210,315,105,189,294,80636.36,3839.826666666667,1705.0,21.0,24.0,1
1457.0,33.0,14,6,0,10,4,0,0,8,12973.2,6486.6,3897.0,2.0,9.0,1
1458.0,0.0,1,1,1,1,0,0,0,0,3895.0,3895.0,4902.0,1.0,1.0,0
1459.0,256.0,5002,4514,488,2928,5490,1342,4331,2989,476604.57,7813.189672131148,1491.0,61.0,109.0,1
1460.0,221.0,8,0,0,8,4,0,0,4,6248.0,1562.0,2161.0,4.0,4.0,0
1461.0,92.0,9,3,0,3,3,0,3,3,4754.9400000000005,1584.9800000000002,3928.0,3.0,3.0,1
1462.0,0.0,1,0,0,0,0,0,0,1,4795.0,4795.0,7305.0,1.0,1.0,1
1463.0,0.0,1,0,1,0,0,0,0,1,252.3,252.3,7366.0,1.0,1.0,1
1464.0,80.0,11970,14420,3080,6720,12880,3990,14910,1400,409696.15,5852.802142857143,1461.0,70.0,242.0,0
1465.0,0.0,1,0,1,1,0,0,0,0,710.0,710.0,5723.0,1.0,1.0,0
1466.0,101.0,110,99,33,88,110,33,110,88,35564.46,3233.132727272727,1371.0,11.0,12.0,0
1467.0,66.0,18,6,42,18,30,0,6,30,17735.14,2955.8566666666666,3897.0,6.0,7.0,0
1468.0,258.0,42,14,7,35,14,14,14,42,5994.82,856.4028571428571,641.0,7.0,7.0,0
1469.0,81.0,25,5,25,25,20,5,25,15,13425.0,2685.0,1279.0,5.0,5.0,0
1470.0,166.0,18,12,18,12,12,6,12,0,9480.0,1580.0,1399.0,6.0,8.0,1
1471.0,20.0,20,24,4,0,24,12,24,0,15436.0,3859.0,1399.0,4.0,6.0,0
1472.0,62.0,0,0,12,0,12,0,16,8,12509.16,3127.29,700.0,4.0,4.0,0
1473.0,189.0,36,30,18,12,36,6,30,6,35372.16,5895.360000000001,396.0,6.0,8.0,0
1474.0,0.0,1,1,0,0,0,0,0,1,2595.0,2595.0,6454.0,1.0,1.0,0
1475.0,0.0,0,0,0,0,1,0,0,0,250.0,250.0,5114.0,1.0,1.0,1
1476.0,217.0,9,0,3,6,3,3,3,3,9544.0,3181.3333333333335,2010.0,3.0,3.0,0
1477.0,130.0,20,5,5,15,10,10,5,10,13394.44,2678.888,3714.0,5.0,5.0,0
1478.0,0.0,1,1,0,1,1,0,1,1,3448.38,3448.38,3867.0,1.0,1.0,0
1479.0,0.0,0,0,1,0,1,1,1,1,1920.0,1920.0,4079.0,1.0,1.0,1
1480.0,0.0,0,1,0,0,0,0,1,1,-600.0,-600.0,3591.0,1.0,1.0,1
1481.0,17.0,0,16,0,0,8,0,16,8,12267.78,3066.945,3744.0,4.0,6.0,1
1482.0,193.0,1530,855,180,540,1665,540,810,2025,63772.28,1417.1617777777778,427.0,45.0,68.0,0
1483.0,0.0,1,1,0,1,0,0,0,1,2250.0,2250.0,7366.0,1.0,1.0,1
1484.0,0.0,1,0,1,1,1,0,0,1,4360.0,4360.0,4383.0,1.0,1.0,0
1485.0,0.0,0,0,0,0,1,1,0,1,990.0,990.0,4321.0,1.0,1.0,1
1486.0,78.0,9,6,6,6,9,0,9,6,11823.76,3941.2533333333336,1675.0,3.0,3.0,1
1487.0,137.0,24,0,0,18,24,0,0,24,17022.18,2837.03,1552.0,6.0,6.0,0
1488.0,57.0,330,550,44,0,440,506,638,44,178782.96,8126.498181818181,122.0,22.0,29.0,0
1489.0,1.0,4,4,0,0,0,0,0,4,485.0,242.5,5813.0,2.0,2.0,1
1490.0,55.0,4,4,0,0,2,2,2,2,3769.0,1884.5,3563.0,2.0,2.0,1
1491.0,4.0,0,0,8,0,0,0,0,0,1910.0,955.0,4658.0,2.0,4.0,1
1492.0,52.0,9,9,0,3,9,3,9,0,7709.4400000000005,2569.8133333333335,1491.0,3.0,3.0,0
1493.0,99.0,28,7,21,21,0,0,0,28,6358.0,908.2857142857143,4963.0,7.0,9.0,1
1494.0,284.0,2632,1456,56,2184,1624,504,1064,1736,156663.36,2797.56,1157.0,56.0,65.0,1
1495.0,0.0,0,1,1,0,0,0,1,0,1625.7,1625.7,244.0,1.0,1.0,0
1496.0,155.0,165,275,275,0,275,0,550,0,197041.0,3582.5636363636363,1675.0,55.0,79.0,1
1497.0,100.0,16,12,8,8,4,4,0,16,3202.5,800.625,4383.0,4.0,4.0,0
1498.0,71.0,4,2,2,0,2,0,2,0,5990.0,2995.0,3410.0,2.0,2.0,0
1499.0,0.0,0,1,1,0,1,1,1,0,3843.4,3843.4,3591.0,1.0,1.0,1
1500.0,250.0,364,896,1008,168,616,392,896,84,151541.52,5412.197142857142,153.0,28.0,39.0,0
1501.0,0.0,1,0,0,0,0,0,0,0,450.0,450.0,4627.0,1.0,1.0,1
1502.0,130.0,54,72,72,66,72,48,72,30,93766.15,15627.691666666666,1583.0,6.0,13.0,0
1503.0,41.0,81,90,36,27,99,0,99,27,50096.66,5566.295555555556,2436.0,9.0,12.0,1
1504.0,35.0,9,9,0,3,9,3,9,0,7320.0,2440.0,1034.0,3.0,3.0,0
1505.0,0.0,0,1,0,0,1,1,1,0,1470.0,1470.0,3532.0,1.0,1.0,1
1506.0,97.0,440,242,22,220,286,220,286,264,76461.99,3475.545,3013.0,22.0,25.0,1
1507.0,118.0,2,0,4,4,2,0,2,0,2884.85,1442.425,2283.0,2.0,2.0,0
1508.0,278.0,143,154,33,44,55,22,143,22,47237.74,4294.34,488.0,11.0,16.0,0
1509.0,47.0,20,20,16,4,12,4,20,0,26253.12,6563.28,2102.0,4.0,5.0,1
1510.0,201.0,30,18,30,18,12,0,18,0,30874.34,5145.723333333333,335.0,6.0,6.0,0
1511.0,0.0,0,0,1,0,0,0,0,0,840.0,840.0,5267.0,1.0,1.0,1
1512.0,0.0,1,0,0,1,0,0,0,0,5070.0,5070.0,7215.0,1.0,1.0,0
1513.0,1.0,2,4,4,0,4,2,4,4,4750.7,2375.35,3502.0,2.0,2.0,1
1514.0,0.0,1,0,0,0,1,0,0,1,50.0,50.0,1583.0,1.0,1.0,0
1515.0,232.0,575,437,46,506,506,299,460,0,127880.99,5560.043043478261,122.0,23.0,29.0,0
1516.0,76.0,8,4,4,8,0,0,0,4,2345.0,586.25,4871.0,4.0,4.0,1
1517.0,288.0,13886,9170,76897,19257,46898,1572,40610,46374,1079798.68,8242.738015267176,488.0,131.0,772.0,1
1518.0,134.0,0,0,2,2,1,0,2,2,,,,,,0
1519.0,92.0,48,0,192,168,96,0,48,288,2782.05,231.8375,3257.0,12.0,16.0,0
1520.0,197.0,2173,1517,820,738,1599,1927,2296,123,508171.49,12394.426585365853,30.0,41.0,64.0,1
1521.0,147.0,10,15,5,0,20,10,20,20,14888.54,2977.708,3349.0,5.0,7.0,1
1522.0,31.0,4,4,4,0,4,0,4,0,1380.0,690.0,1522.0,2.0,2.0,0
1523.0,90.0,30,30,6,6,36,36,36,6,24138.08,4023.013333333334,1279.0,6.0,7.0,1
1524.0,0.0,0,1,1,0,1,1,1,1,2086.0,2086.0,1949.0,1.0,1.0,0
1525.0,8.0,3,6,12,3,3,0,0,12,3535.0,1178.3333333333333,4293.0,3.0,4.0,1
1526.0,0.0,0,1,1,0,1,1,1,0,1230.0,1230.0,3683.0,1.0,1.0,1
1527.0,0.0,1,1,1,1,1,1,1,0,4048.24,4048.24,1249.0,1.0,1.0,0
1528.0,161.0,56,4,4,4,8,4,4,52,8071.5,2017.875,2222.0,4.0,17.0,1
1529.0,272.0,992,640,384,192,896,736,1088,288,150883.88,4715.12125,183.0,32.0,43.0,1
1530.0,47.0,6,4,2,6,2,2,2,2,1300.0,650.0,3806.0,2.0,3.0,0
1531.0,0.0,1,1,0,0,1,1,1,0,-1094.0,-1094.0,3928.0,1.0,1.0,1
1532.0,0.0,0,0,0,1,0,0,0,0,220.0,220.0,7062.0,1.0,1.0,1
1533.0,267.0,18,24,6,0,12,6,24,0,6415.82,1069.3033333333333,1705.0,6.0,7.0,1
1534.0,0.0,1,0,0,0,1,0,0,1,50.0,50.0,1218.0,1.0,1.0,0
1535.0,54.0,16,16,4,12,20,20,20,4,28222.86,7055.715,853.0,4.0,5.0,0
1536.0,209.0,1218,588,0,462,378,294,168,1260,147117.64,3502.800952380953,1552.0,42.0,57.0,1
1537.0,227.0,2150,1935,860,774,2193,1935,2752,903,325483.35,7569.380232558139,275.0,43.0,79.0,0
1538.0,34.0,16,12,8,0,16,16,8,20,24544.54,6136.135,3714.0,4.0,5.0,1
1539.0,178.0,667,580,174,145,928,754,1044,58,104439.78,3601.371724137931,91.0,29.0,45.0,0
1540.0,249.0,110,99,0,0,88,99,88,99,67686.0,6153.272727272727,2679.0,11.0,13.0,1
1541.0,151.0,49,42,14,49,21,14,21,42,12511.5,1787.357142857143,3622.0,7.0,8.0,1
1542.0,280.0,77,66,110,11,44,22,66,33,42549.130000000005,3868.102727272728,335.0,11.0,11.0,1
1543.0,244.0,3,0,3,3,0,0,0,0,2610.0,870.0,2740.0,3.0,3.0,0
1544.0,0.0,1,1,0,1,1,0,0,2,3465.15,3465.15,4232.0,1.0,1.0,0
1545.0,0.0,1,0,0,0,0,0,0,0,4910.0,4910.0,4749.0,1.0,1.0,1
1546.0,185.0,702,676,78,26,468,182,650,104,149475.77,5749.068076923077,61.0,26.0,42.0,0
1547.0,207.0,552,414,0,207,345,207,345,207,82920.93,3605.2578260869564,2283.0,23.0,29.0,1
1548.0,165.0,2,2,4,0,2,0,2,0,4454.16,2227.08,2557.0,2.0,2.0,1
1549.0,222.0,2205,2025,180,1080,2025,1440,2025,495,331015.08999999997,7355.890888888888,153.0,45.0,62.0,0
1550.0,73.0,0,0,12,0,0,0,0,0,24321.62,2026.8016666666665,3044.0,12.0,12.0,1
1551.0,85.0,68,68,85,17,68,0,68,17,32073.260000000002,1886.6623529411766,2130.0,17.0,18.0,1
1552.0,135.0,255,255,289,153,238,51,238,68,48871.67,2874.804117647059,610.0,17.0,18.0,0
1553.0,0.0,0,0,1,0,0,0,0,0,215.0,215.0,6850.0,1.0,1.0,1
1554.0,0.0,0,1,0,0,0,0,1,0,2220.56,2220.56,2283.0,1.0,1.0,1
1555.0,1.0,0,4,0,0,2,2,4,0,5121.459999999999,2560.7299999999996,427.0,2.0,2.0,0
1556.0,3.0,6,6,0,0,9,9,6,3,12936.380000000001,4312.126666666667,914.0,3.0,3.0,0
1557.0,0.0,1,1,0,0,1,1,1,0,212.5,212.5,3379.0,1.0,1.0,1
1558.0,2.0,26,2,0,16,0,0,0,26,9400.0,4700.0,2161.0,2.0,13.0,1
1559.0,11.0,2,4,4,0,2,0,4,0,2320.0,1160.0,2526.0,2.0,2.0,1
1560.0,48.0,4,4,0,0,0,0,0,4,2265.0,566.25,8735.0,4.0,4.0,1
1561.0,16.0,140,0,300,200,0,20,0,0,75938.15,7593.815,5966.0,10.0,30.0,0
1562.0,0.0,1,0,1,0,0,0,0,0,5028.0,5028.0,6332.0,1.0,1.0,1
1563.0,0.0,1,1,1,0,1,1,1,1,4274.28,4274.28,3928.0,1.0,1.0,1
1564.0,49.0,7,28,70,0,14,7,28,14,18715.84,2673.691428571429,3591.0,7.0,12.0,1
1565.0,0.0,1,0,0,0,1,0,0,1,1650.0,1650.0,4262.0,1.0,1.0,1
1566.0,15.0,2,2,2,2,4,0,2,4,3051.48,1525.74,3836.0,2.0,2.0,0
1567.0,27.0,3,0,12,3,0,0,3,3,4437.31,1479.1033333333335,366.0,3.0,5.0,1
1568.0,0.0,1,1,0,1,1,1,1,1,941.67,941.67,2314.0,1.0,1.0,0
1569.0,0.0,0,0,1,0,0,0,0,0,120.0,120.0,4597.0,1.0,1.0,1
1570.0,66.0,0,3,6,0,6,0,3,3,3438.68,1146.2266666666667,2952.0,3.0,3.0,1
1571.0,0.0,1,1,0,0,0,0,0,1,1780.0,1780.0,7854.0,1.0,1.0,1
1572.0,282.0,135,165,240,105,195,60,165,75,76378.69,5091.912666666667,183.0,15.0,16.0,0
1573.0,121.0,16,12,16,8,12,4,12,8,25122.399999999998,6280.599999999999,1736.0,4.0,4.0,0
1574.0,227.0,14935,15656,15141,10918,12978,7210,15759,2369,948533.02,9209.058446601943,30.0,103.0,216.0,0
1575.0,36.0,66,66,132,55,121,0,55,110,24645.64,2240.5127272727273,3441.0,11.0,12.0,0
1576.0,35.0,126,105,49,63,126,7,126,7,83366.25,11909.464285714286,975.0,7.0,18.0,0
1577.0,0.0,1,1,0,1,0,0,0,1,1760.0,1760.0,8766.0,1.0,1.0,0
1578.0,268.0,18,18,30,0,24,0,18,12,17103.98,2850.6633333333334,457.0,6.0,6.0,0
1579.0,123.0,180,460,420,20,240,320,460,40,178152.96,8907.648,61.0,20.0,23.0,0
1580.0,78.0,255,105,270,240,240,0,120,165,90843.19,6056.212666666667,2071.0,15.0,19.0,0
1581.0,44.0,384,648,936,96,1032,288,1152,336,125883.57,5245.14875,30.0,24.0,48.0,0
1582.0,0.0,0,1,1,0,1,1,1,0,5282.58,5282.58,1644.0,1.0,1.0,1
1583.0,284.0,84,60,24,36,48,24,48,24,9088.2,757.35,1583.0,12.0,12.0,0
1584.0,87.0,12,9,3,6,9,9,9,0,3950.0,1316.6666666666667,2891.0,3.0,4.0,0
1585.0,118.0,5,0,5,0,5,0,5,0,23290.79,4658.158,1522.0,5.0,5.0,1
1586.0,19.0,2,4,0,0,2,0,4,2,6987.8,3493.9,122.0,2.0,2.0,0
1587.0,89.0,21,14,7,35,0,0,0,14,9525.0,1360.7142857142858,6210.0,7.0,7.0,1
1588.0,77.0,456,475,133,209,456,380,513,38,96213.83,5063.885789473684,761.0,19.0,27.0,0
1589.0,198.0,3276,1352,3744,2444,3172,208,3016,728,131944.46,2537.3934615384615,366.0,52.0,76.0,0
1590.0,0.0,0,2,1,0,2,0,2,0,9479.38,9479.38,3471.0,1.0,2.0,1
1591.0,0.0,1,0,0,1,1,1,0,1,1994.0,1994.0,4932.0,1.0,1.0,0
1592.0,118.0,16,12,16,16,12,4,12,0,7186.29,1796.5725,1522.0,4.0,4.0,0
1593.0,49.0,63,70,0,77,7,21,63,35,46258.729999999996,6608.389999999999,61.0,7.0,20.0,0
1594.0,232.0,6141,4554,345,3519,5727,3657,6141,1173,595641.34,8632.483188405797,122.0,69.0,106.0,0
1595.0,0.0,1,1,1,0,0,0,1,0,4450.66,4450.66,3987.0,1.0,1.0,1
1596.0,101.0,12,8,8,4,8,8,12,16,28061.82,7015.455,1675.0,4.0,4.0,0
