DATA_ABERTURA_CASO,NUMERO_DO_CASO,TIPO_PAGADOR,ID
02/2024,2471108,Empresa,509
02/2024,2471299,Escritório,914
02/2024,2471310,Escritório,284
02/2024,2471337,Escritório,953
02/2024,2471345,Escritório,1312
02/2024,2471418,Empresa,129
02/2024,2471426,Empresa,129
02/2024,2471434,Empresa,129
02/2024,2471442,Empresa,129
02/2024,2471450,Empresa,129
02/2024,2471469,Empresa,129
02/2024,2471477,Empresa,704
02/2024,2471493,Empresa,704
02/2024,2471582,Escritório,1090
02/2024,2471612,Escritório,1581
02/2024,2471620,Empresa,340
02/2024,2471663,Empresa,1594
02/2024,2471779,Empresa,924
02/2024,2471949,Empresa,3
02/2024,2471973,Empresa,263
02/2024,2471990,Empresa,1067
02/2024,2472015,Escritório,1574
02/2024,2472040,Escritório,984
02/2024,2472210,Empresa,649
02/2024,2472260,Escritório,522
02/2024,2472295,Escritório,784
02/2024,2472457,Empresa,6
02/2024,2472465,Escritório,1361
02/2024,2472503,Escritório,1381
02/2024,2472511,Escritório,475
02/2024,2472520,Escritório,1381
02/2024,2472538,Escritório,982
02/2024,2472562,Escritório,1381
02/2024,2472813,Escritório,784
02/2024,2473046,Escritório,984
02/2024,2473143,Empresa,614
02/2024,2473194,Escritório,1455
02/2024,2473208,Escritório,1078
02/2024,2473224,Empresa,340
02/2024,2473305,Escritório,437
03/2000,113891,Escritório,332
03/2000,175498,Empresa,1383
03/2000,175501,Empresa,1383
03/2001,131652,Empresa,368
03/2001,139769,Escritório,409
03/2001,146889,Escritório,423
03/2001,258148,Escritório,1391
03/2001,352217,Escritório,840
03/2001,463493,Escritório,855
03/2002,521043,Escritório,1391
03/2002,521396,Escritório,682
03/2002,521582,Escritório,490
03/2002,522805,Empresa,1383
03/2002,523518,Escritório,1391
03/2002,523976,Escritório,682
03/2002,523984,Escritório,682
03/2002,524107,Empresa,1383
03/2002,524573,Escritório,209
03/2003,614882,Empresa,1383
03/2003,616516,Escritório,682
03/2003,616524,Escritório,682
03/2003,616583,Empresa,77
03/2003,616826,Empresa,400
03/2003,617563,Escritório,725
03/2003,617636,Escritório,910
03/2003,617660,Escritório,1260
03/2003,617709,Escritório,762
03/2003,618500,Escritório,682
03/2003,618632,Escritório,1242
03/2003,619221,Escritório,265
03/2003,619264,Escritório,682
03/2003,619353,Escritório,1536
03/2003,619566,Empresa,509
03/2004,675148,Escritório,1383
03/2004,675253,Escritório,1392
03/2004,675601,Empresa,1279
03/2004,675962,Empresa,804
03/2004,676136,Escritório,1313
03/2004,676144,Escritório,1313
03/2004,676179,Escritório,1180
03/2004,676187,Escritório,1548
03/2004,676314,Empresa,1383
03/2004,676322,Empresa,1383
03/2004,676381,Empresa,491
03/2004,676390,Empresa,491
03/2004,676470,Empresa,1383
03/2004,676489,Escritório,1587
03/2004,677329,Escritório,1178
03/2004,677531,Empresa,1383
03/2004,677582,Empresa,1162
03/2004,677701,Empresa,368
03/2004,678309,Empresa,1383
03/2004,678317,Empresa,1383
03/2004,678406,Empresa,491
03/2004,678872,Escritório,420
03/2004,679240,Escritório,1391
03/2004,679534,Escritório,698
03/2004,679704,Escritório,683
03/2005,737747,Escritório,879
03/2005,737771,Empresa,1218
03/2005,738026,Empresa,470
03/2005,738212,Empresa,1218
03/2005,738514,Empresa,491
03/2005,738557,Empresa,971
03/2005,738654,Empresa,103
03/2005,738735,Empresa,1383
03/2005,738816,Escritório,1240
03/2005,738832,Empresa,1594
03/2005,738859,Empresa,1218
03/2005,739022,Escritório,316
03/2005,739120,Empresa,470
03/2005,739138,Escritório,507
03/2005,739294,Empresa,1383
03/2005,739456,Escritório,507
03/2005,739561,Empresa,1383
03/2005,739626,Escritório,1537
03/2005,739669,Empresa,1383
03/2005,739707,Empresa,1383
03/2005,739944,Empresa,1383
03/2005,740152,Escritório,215
03/2005,740187,Empresa,470
03/2005,740195,Escritório,1251
03/2005,740624,Escritório,1321
03/2005,741337,Empresa,1512
03/2005,741442,Escritório,683
03/2005,741612,Escritório,1391
03/2006,796204,Escritório,217
03/2006,796247,Escritório,361
03/2006,796301,Escritório,1066
03/2006,796310,Escritório,1066
03/2006,796328,Escritório,1391
03/2006,796417,Escritório,1032
03/2006,796735,Escritório,1100
03/2006,796743,Empresa,202
03/2006,796824,Escritório,1536
03/2006,796883,Escritório,1188
03/2006,796905,Escritório,1391
03/2006,796999,Escritório,683
03/2006,797251,Empresa,1383
03/2006,797359,Escritório,1381
03/2006,797405,Escritório,1493
03/2006,797553,Escritório,1179
03/2006,797570,Empresa,1383
03/2006,798649,Escritório,1493
03/2006,798789,Escritório,272
03/2006,798797,Empresa,271
03/2006,798860,Escritório,982
03/2006,798959,Empresa,368
03/2006,798967,Empresa,368
03/2006,799068,Escritório,38
03/2006,799106,Empresa,1542
03/2006,799270,Empresa,1383
03/2006,799530,Empresa,890
03/2006,799645,Escritório,1477
03/2006,799734,Escritório,826
03/2006,800309,Escritório,378
03/2006,800511,Escritório,1251
03/2006,800520,Escritório,1193
03/2006,800708,Escritório,1251
03/2006,800899,Empresa,1383
03/2006,800988,Escritório,1131
03/2006,801100,Empresa,1383
03/2006,801143,Escritório,683
03/2006,801186,Escritório,788
03/2006,801267,Escritório,1553
03/2006,801674,Escritório,69
03/2006,801720,Escritório,119
03/2006,801917,Escritório,213
03/2006,801992,Empresa,1383
03/2006,802018,Escritório,54
03/2006,802247,Empresa,1383
03/2006,802662,Escritório,698
03/2006,802670,Escritório,698
03/2006,802697,Escritório,1381
03/2006,802760,Empresa,509
03/2006,802794,Escritório,1391
03/2006,802948,Empresa,1218
03/2006,803081,Escritório,119
03/2007,854956,Escritório,308
03/2007,854964,Empresa,5
03/2007,855057,Empresa,1383
03/2007,855154,Escritório,650
03/2007,855324,Empresa,103
03/2007,855880,Escritório,1072
03/2007,856096,Escritório,38
03/2007,856673,Escritório,1456
03/2007,856681,Escritório,562
03/2007,856800,Escritório,1179
03/2007,856827,Escritório,982
03/2007,856835,Empresa,1383
03/2007,857009,Empresa,103
03/2007,857041,Escritório,1574
03/2007,857076,Empresa,103
03/2007,857637,Escritório,698
03/2007,857807,Escritório,1470
03/2007,857890,Empresa,1594
03/2007,857912,Escritório,676
03/2007,858080,Escritório,1337
03/2007,858110,Empresa,498
03/2007,858188,Empresa,319
03/2007,858196,Escritório,660
03/2007,858218,Empresa,271
03/2007,858358,Escritório,527
03/2007,858366,Escritório,527
03/2007,858404,Escritório,501
03/2007,858412,Escritório,551
03/2007,858420,Escritório,1051
03/2007,858625,Empresa,319
03/2007,858684,Empresa,1218
03/2007,858757,Escritório,982
03/2007,858781,Escritório,1090
03/2007,858790,Empresa,1383
03/2007,858820,Escritório,676
03/2007,858889,Empresa,319
03/2007,858978,Empresa,1383
03/2007,858986,Escritório,1188
03/2007,858994,Escritório,1188
03/2007,859028,Empresa,319
03/2007,859109,Empresa,471
03/2007,859354,Escritório,879
03/2007,859370,Escritório,879
03/2007,859389,Escritório,1179
03/2007,859419,Escritório,493
03/2007,859575,Escritório,1334
03/2007,859680,Empresa,1383
03/2007,859702,Escritório,217
03/2007,860395,Escritório,1188
03/2007,860409,Escritório,990
03/2007,860441,Escritório,360
03/2007,860468,Escritório,1574
03/2007,860476,Escritório,1187
03/2007,860689,Empresa,1561
03/2007,860778,Escritório,1099
03/2007,860999,Empresa,941
03/2007,861006,Empresa,470
03/2007,861146,Escritório,527
03/2007,861154,Escritório,527
03/2007,861367,Empresa,614
03/2008,935441,Escritório,334
03/2008,935638,Escritório,982
03/2008,935646,Escritório,698
03/2008,935980,Empresa,3
03/2008,936162,Escritório,1049
03/2008,936189,Escritório,687
03/2008,936383,Empresa,1561
03/2008,936413,Escritório,1391
03/2008,936480,Escritório,834
03/2008,936642,Escritório,334
03/2008,936650,Escritório,334
03/2008,936669,Escritório,334
03/2008,936898,Empresa,1589
03/2008,937029,Escritório,215
03/2008,937169,Escritório,334
03/2008,937177,Escritório,643
03/2008,937282,Empresa,77
03/2008,937347,Empresa,1561
03/2008,937355,Empresa,1561
03/2008,937363,Empresa,1561
03/2008,937428,Escritório,982
03/2008,937789,Escritório,1411
03/2008,938718,Escritório,457
03/2008,938947,Empresa,614
03/2008,938971,Empresa,217
03/2008,939277,Escritório,698
03/2008,939706,Escritório,725
03/2008,939730,Empresa,471
03/2008,939900,Empresa,3
03/2008,939978,Escritório,1188
