PLAYER_ID,PLAYER_NAME,GP,PTS_PER_GP,IMC,NET_RATING,OREB_PCT,DREB_PCT,USG_PCT,TS_PCT,FGM,FGA,FG%,AST,TOV,PF,TEAM_ABBREVIATION,FG_PCT_Restricted_Area,FG_PCT_In_The_Paint_(Non-RA),FG_PCT_Left_Corner_3,FG_PCT_Right_Corner_3,FG_PCT_Mid-Range,FG_PCT_Above_the_Break_3,AST_PER_GP,STL_PER_GP,BLK_PER_GP,MIN_PER_GP
2544,LeBron James,71,25.66,26.72,3.8,2.6,17.2,28.499999999999996,63.0,685,1269,54.0,589,245,78,LAL,73.3,41.8,33.300000000000004,56.49999999999999,32.7,40.6,8.295774647887324,1.2535211267605635,0.5352112676056338,35.267605633802816
101108,Chris Paul,58,9.19,23.7,2.8,1.0999999999999999,12.6,15.4,54.400000000000006,206,467,44.1,393,76,108,GSW,85.7,52.900000000000006,22.7,26.700000000000003,44.7,41.099999999999994,6.775862068965517,1.206896551724138,0.10344827586206896,26.396551724137932
200768,Kyle Lowry,60,8.12,26.55,-0.3,2.0,9.8,12.8,59.4,163,377,43.2,253,85,146,PHI,58.8,46.2,45.5,38.1,45.800000000000004,38.3,4.216666666666667,0.9833333333333333,0.35,28.166666666666668
200782,P.J. Tucker,31,1.68,28.93,-1.3,5.8999999999999995,11.600000000000001,5.2,50.7,18,50,36.0,16,8,54,LAC,57.099999999999994,0.0,33.300000000000004,40.0,50.0,0.0,0.5161290322580645,0.5161290322580645,0.22580645161290322,15.67741935483871
201142,Kevin Durant,75,27.09,24.45,4.8,1.6,15.5,28.299999999999997,62.6,751,1436,52.300000000000004,378,244,133,PHX,77.4,50.2,50.0,44.1,51.800000000000004,40.1,5.04,0.92,1.2133333333333334,37.21333333333333
201143,Al Horford,65,8.65,25.65,11.4,4.8,17.8,11.899999999999999,65.0,214,419,51.1,168,48,93,BOS,75.5,48.9,43.2,45.9,50.0,39.900000000000006,2.5846153846153848,0.5846153846153846,0.9538461538461539,26.76923076923077
201144,Mike Conley,76,11.43,23.7,5.7,1.7999999999999998,8.1,15.7,62.7,294,644,45.7,449,102,128,MIN,68.8,40.5,51.1,47.099999999999994,32.6,42.699999999999996,5.907894736842105,1.1578947368421053,0.2236842105263158,28.855263157894736
201145,Jeff Green,78,6.53,25.87,-2.9,3.3000000000000003,9.9,15.2,59.0,167,366,45.6,70,46,100,HOU,70.1,44.0,33.300000000000004,34.1,38.2,34.1,0.8974358974358975,0.20512820512820512,0.3974358974358974,16.756410256410255
201152,Thaddeus Young,33,4.15,24.77,-3.9,10.5,13.200000000000001,12.5,59.8,65,108,60.199999999999996,57,15,49,PHX,66.2,56.699999999999996,25.0,0.0,66.7,0.0,1.7272727272727273,0.696969696969697,0.15151515151515152,13.333333333333334
201565,Derrick Rose,24,7.96,24.87,-3.8,1.7000000000000002,8.9,22.2,54.0,76,165,46.1,78,31,21,MEM,64.0,32.7,37.5,57.099999999999994,52.0,30.8,3.25,0.3333333333333333,0.08333333333333333,16.625
201566,Russell Westbrook,68,11.09,24.36,3.7,6.2,15.4,23.9,51.4,301,663,45.4,306,144,121,LAC,59.3,36.1,25.8,29.7,36.9,26.700000000000003,4.5,1.088235294117647,0.3382352941176471,22.485294117647058
201567,Kevin Love,55,8.82,27.63,6.5,6.2,29.5,21.0,59.699999999999996,158,359,44.0,115,48,97,MIA,69.5,61.9,27.800000000000004,23.5,50.0,36.1,2.090909090909091,0.32727272727272727,0.18181818181818182,16.8
201568,Danilo Gallinari,49,5.71,24.74,-8.4,3.2,14.6,17.1,60.099999999999994,83,190,43.7,55,23,50,MIL,76.5,41.699999999999996,33.300000000000004,57.099999999999994,43.6,30.099999999999998,1.1224489795918366,0.2857142857142857,0.12244897959183673,12.83673469387755
201569,Eric Gordon,68,11.01,26.73,3.5,0.8999999999999999,5.2,16.2,57.99999999999999,274,618,44.3,139,73,79,PHX,69.19999999999999,37.7,34.599999999999994,43.9,27.3,37.1,2.0441176470588234,0.9705882352941176,0.4411764705882353,27.83823529411765
201572,Brook Lopez,79,12.53,27.42,5.2,4.9,11.0,15.6,60.8,366,755,48.5,127,79,191,MIL,74.2,43.8,30.4,47.199999999999996,35.3,35.9,1.6075949367088607,0.5443037974683544,2.392405063291139,30.518987341772153
201577,Robin Lopez,16,1.12,27.32,-20.1,4.5,3.0,13.900000000000002,45.300000000000004,7,19,36.8,4,2,7,MIL,0.0,45.5,25.0,100.0,0.0,0.0,0.25,0.0625,0.1875,4.0625
201580,JaVale McGee,46,4.02,26.99,-1.9,11.5,23.5,21.4,60.9,79,132,59.8,17,34,46,SAC,76.0,44.4,0.0,0.0,20.0,14.299999999999999,0.3695652173913043,0.30434782608695654,0.43478260869565216,7.369565217391305
201587,Nicolas Batum,60,5.33,25.32,5.6,4.6,11.5,8.5,60.3,116,256,45.300000000000004,128,40,109,PHI,64.2,83.3,45.1,40.400000000000006,33.300000000000004,35.8,2.1333333333333333,0.8,0.6333333333333333,25.5
201599,DeAndre Jordan,36,3.94,27.0,-10.7,12.6,23.7,14.7,61.0,58,93,62.4,26,23,56,DEN,66.7,36.4,0.0,0.0,0.0,0.0,0.7222222222222222,0.16666666666666666,0.4444444444444444,11.0
201935,James Harden,72,16.56,25.98,5.6,1.5,13.4,20.200000000000003,61.199999999999996,352,822,42.8,614,185,127,LAC,64.1,35.3,25.0,50.0,47.199999999999996,38.0,8.527777777777779,1.0694444444444444,0.7916666666666666,34.30555555555556
201939,Stephen Curry,74,26.43,23.74,2.7,1.5,11.600000000000001,30.2,61.6,650,1445,45.0,379,210,117,GSW,63.9,50.2,52.400000000000006,55.60000000000001,41.5,39.6,5.121621621621622,0.7297297297297297,0.3783783783783784,32.729729729729726
201942,DeMar DeRozan,79,24.01,25.45,-1.0,1.4000000000000001,10.100000000000001,25.2,58.4,650,1355,48.0,421,135,161,CHI,64.8,51.4,44.4,30.8,43.0,31.0,5.329113924050633,1.139240506329114,0.569620253164557,37.835443037974684
201949,James Johnson,9,0.89,26.94,3.8,2.1,7.5,13.700000000000001,36.8,3,10,30.0,8,5,9,IND,66.7,0.0,0.0,0.0,50.0,0.0,0.8888888888888888,0.5555555555555556,0.1111111111111111,5.222222222222222
201950,Jrue Holiday,69,12.46,24.96,9.7,3.8,11.700000000000001,16.1,59.699999999999996,331,689,48.0,333,124,108,BOS,64.2,47.9,58.8,62.5,39.0,36.1,4.826086956521739,0.8840579710144928,0.7681159420289855,32.79710144927536
201959,Taj Gibson,20,1.7,24.8,-5.3,5.6000000000000005,12.5,9.2,44.9,15,37,40.5,11,5,31,DET,46.7,33.300000000000004,16.7,0.0,66.7,50.0,0.55,0.15,0.35,10.2
201976,Patrick Beverley,73,6.18,23.1,-1.6,3.3000000000000003,12.5,14.099999999999998,53.900000000000006,158,379,41.699999999999996,212,65,128,MIL,60.0,44.0,53.800000000000004,39.4,28.599999999999998,27.900000000000002,2.904109589041096,0.589041095890411,0.4246575342465753,20.041095890410958
201980,Danny Green,2,0.0,24.88,-5.9,0.0,11.1,4.3,0.0,0,2,0.0,1,0,1,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,9.0
201988,Patty Mills,32,3.97,23.1,0.3,2.0,6.6000000000000005,15.2,46.7,46,131,35.099999999999994,34,16,32,MIA,72.7,21.4,35.699999999999996,30.8,57.9,25.0,1.0625,0.625,0.03125,12.96875
202066,Garrett Temple,27,3.26,23.02,-13.1,5.800000000000001,9.3,14.7,50.2,29,78,37.2,28,14,28,TOR,56.699999999999996,0.0,40.0,33.300000000000004,0.0,21.099999999999998,1.037037037037037,0.4444444444444444,0.1111111111111111,10.703703703703704
202083,Wesley Matthews,36,3.06,25.98,-5.6,2.0,10.6,11.799999999999999,51.1,34,97,35.099999999999994,23,8,43,ATL,38.5,44.4,58.3,29.4,16.7,30.0,0.6388888888888888,0.4444444444444444,0.3055555555555556,11.472222222222221
202330,Gordon Hayward,51,9.8,25.26,-6.0,3.0,11.600000000000001,17.5,54.800000000000004,187,403,46.400000000000006,158,66,67,OKC,64.8,38.1,37.5,50.0,40.0,40.300000000000004,3.0980392156862746,0.7843137254901961,0.2549019607843137,24.41176470588235
202331,Paul George,74,22.58,24.22,9.1,1.6,13.8,26.400000000000002,61.3,582,1236,47.099999999999994,262,153,202,LAC,67.0,46.6,53.800000000000004,35.8,45.300000000000004,41.0,3.5405405405405403,1.527027027027027,0.5,33.810810810810814
202397,Ish Smith,43,3.23,23.7,-17.5,1.4000000000000001,9.4,11.899999999999999,43.5,66,158,41.8,145,47,49,CHA,43.2,38.3,100.0,0.0,43.5,50.0,3.372093023255814,0.3953488372093023,0.09302325581395349,17.232558139534884
202681,Kyrie Irving,58,25.64,25.03,6.9,2.1,11.600000000000001,27.400000000000002,60.8,562,1131,49.7,299,106,112,DAL,62.7,52.900000000000006,48.699999999999996,50.0,49.8,39.5,5.155172413793103,1.2758620689655173,0.4827586206896552,35.0
202684,Tristan Thompson,49,3.29,27.15,-0.5,13.0,17.9,13.200000000000001,56.699999999999996,73,120,60.8,51,29,59,CLE,65.9,53.1,0.0,0.0,0.0,0.0,1.0408163265306123,0.24489795918367346,0.2857142857142857,11.204081632653061
202685,Jonas Valančiūnas,82,12.22,27.0,3.9,10.0,27.200000000000003,20.7,61.9,402,719,55.900000000000006,173,111,218,NOP,70.0,53.1,16.7,16.7,50.0,34.4,2.1097560975609757,0.3902439024390244,0.8292682926829268,23.475609756097562
202687,Bismack Biyombo,40,4.35,28.07,-3.8,7.6,17.9,10.6,56.2,74,131,56.49999999999999,53,42,89,OKC,67.10000000000001,43.9,0.0,0.0,0.0,0.0,1.325,0.275,0.925,19.775
202691,Klay Thompson,77,17.86,25.45,-0.3,1.5,9.3,23.400000000000002,57.599999999999994,490,1133,43.2,176,117,127,GSW,75.3,41.199999999999996,30.4,50.0,44.800000000000004,38.7,2.2857142857142856,0.6493506493506493,0.45454545454545453,29.662337662337663
202692,Alec Burks,66,10.44,25.27,-10.7,1.9,10.299999999999999,23.400000000000002,53.6,210,569,36.9,88,48,75,NYK,43.1,33.300000000000004,35.3,40.400000000000006,33.300000000000004,37.5,1.3333333333333333,0.42424242424242425,0.18181818181818182,18.363636363636363
202693,Markieff Morris,26,2.54,26.19,-15.3,1.7000000000000002,15.2,15.299999999999999,46.7,23,68,33.800000000000004,16,12,12,DAL,40.0,42.9,33.300000000000004,75.0,21.4,31.3,0.6153846153846154,0.19230769230769232,0.11538461538461539,8.307692307692308
202694,Marcus Morris Sr.,49,6.45,23.99,-3.9,2.6,13.900000000000002,16.2,55.800000000000004,116,264,43.9,36,30,74,CLE,63.0,40.9,32.0,58.3,44.6,40.699999999999996,0.7346938775510204,0.30612244897959184,0.2653061224489796,16.6734693877551
202695,Kawhi Leonard,68,23.72,25.26,8.2,3.9,13.8,26.1,62.6,610,1162,52.5,244,119,97,LAC,73.8,56.49999999999999,42.1,45.2,41.9,41.199999999999996,3.588235294117647,1.6323529411764706,0.8676470588235294,34.26470588235294
202696,Nikola Vučević,76,18.03,27.26,-3.1,8.0,22.900000000000002,23.3,54.0,586,1211,48.4,254,120,190,CHI,63.3,53.300000000000004,22.2,45.5,45.5,28.999999999999996,3.3421052631578947,0.6578947368421053,0.7894736842105263,34.3421052631579
202699,Tobias Harris,70,17.2,24.88,4.6,3.3000000000000003,15.6,20.3,57.599999999999994,463,951,48.699999999999996,217,93,115,PHI,65.0,45.9,22.900000000000002,57.099999999999994,42.4,33.5,3.1,1.0,0.6571428571428571,33.82857142857143
202704,Reggie Jackson,82,10.16,26.69,1.4,1.7999999999999998,6.3,20.9,52.1,326,756,43.1,308,106,149,DEN,57.099999999999994,42.4,34.5,45.2,39.7,35.5,3.7560975609756095,0.5365853658536586,0.15853658536585366,22.158536585365855
202709,Cory Joseph,26,2.42,25.67,-3.0,1.9,8.3,10.8,47.0,23,64,35.9,42,12,25,GSW,60.0,44.4,20.0,50.0,37.5,28.599999999999998,1.6153846153846154,0.15384615384615385,0.11538461538461539,11.384615384615385
202710,Jimmy Butler III,60,20.77,25.82,5.5,5.4,10.6,23.5,62.6,396,793,49.9,298,102,68,MIA,63.9,47.599999999999994,42.4,47.5,35.0,37.5,4.966666666666667,1.3166666666666667,0.2833333333333333,34.03333333333333
202711,Bojan Bogdanović,57,15.23,25.37,-11.4,1.5,9.2,24.2,58.099999999999994,309,681,45.4,97,101,95,NYK,58.8,49.6,37.8,45.5,44.1,38.9,1.7017543859649122,0.5263157894736842,0.08771929824561403,25.92982456140351
202722,Dāvis Bertāns,43,6.74,23.59,-7.2,1.3,8.1,16.900000000000002,58.3,92,234,39.300000000000004,35,18,56,CHA,52.6,66.7,32.1,42.1,33.300000000000004,38.800000000000004,0.813953488372093,0.6046511627906976,0.27906976744186046,15.674418604651162
202738,Isaiah Thomas,6,1.33,27.4,-42.9,0.0,0.0,22.7,40.0,3,10,30.0,3,0,0,PHX,33.300000000000004,0.0,100.0,0.0,0.0,50.0,0.5,0.0,0.0,3.1666666666666665
203076,Anthony Davis,76,24.68,26.53,2.6,9.3,25.2,26.1,62.1,713,1283,55.60000000000001,266,159,177,LAL,75.3,43.3,17.599999999999998,0.0,38.9,29.2,3.5,1.1973684210526316,2.3421052631578947,35.526315789473685
203078,Bradley Beal,53,18.19,25.21,3.0,3.3000000000000003,9.9,22.400000000000002,60.699999999999996,377,735,51.300000000000004,265,131,127,PHX,69.6,47.0,44.1,42.5,43.1,42.9,5.0,0.9811320754716981,0.5094339622641509,33.339622641509436
203081,Damian Lillard,73,24.32,25.03,6.9,1.4000000000000001,10.2,27.400000000000002,59.0,541,1277,42.4,508,193,134,MIL,60.0,36.6,23.799999999999997,37.5,40.8,36.199999999999996,6.958904109589041,0.9863013698630136,0.2465753424657534,35.31506849315068
203083,Andre Drummond,79,8.39,28.42,0.8,18.7,33.1,20.1,57.599999999999994,267,480,55.60000000000001,37,81,140,CHI,60.3,39.6,0.0,0.0,66.7,0.0,0.46835443037974683,0.9240506329113924,0.6075949367088608,17.10126582278481
203084,Harrison Barnes,82,12.2,24.77,-1.7,2.7,7.9,15.4,61.1,347,732,47.4,99,58,98,SAC,69.0,46.9,39.800000000000004,42.5,49.0,37.0,1.2073170731707317,0.6585365853658537,0.14634146341463414,29.036585365853657
203095,Evan Fournier,32,6.88,23.72,-12.1,0.8,8.799999999999999,18.7,46.400000000000006,79,221,35.699999999999996,48,21,48,DET,55.60000000000001,53.7,38.1,10.5,43.8,25.6,1.5,0.90625,0.21875,18.125
203109,Jae Crowder,50,6.24,27.19,-2.6,2.6,11.3,11.3,54.6,114,270,42.199999999999996,66,23,74,MIL,66.7,46.9,36.4,42.4,45.5,31.8,1.32,0.76,0.18,23.12
203110,Draymond Green,55,8.64,26.61,4.9,5.0,20.0,14.799999999999999,58.699999999999996,185,372,49.7,332,135,166,GSW,67.10000000000001,39.800000000000004,30.0,52.400000000000006,33.300000000000004,38.6,6.036363636363636,1.0,0.8545454545454545,27.09090909090909
203114,Khris Middleton,55,15.05,24.93,3.4,2.7,13.4,23.0,59.5,317,643,49.3,292,127,141,MIL,66.7,46.400000000000006,51.5,29.4,58.5,36.5,5.3090909090909095,0.9272727272727272,0.2727272727272727,27.036363636363635
203200,Justin Holiday,58,4.03,20.83,3.7,1.0,6.9,10.4,59.8,88,194,45.4,67,14,69,DEN,64.5,50.0,48.5,48.6,48.0,31.8,1.1551724137931034,0.6206896551724138,0.15517241379310345,14.862068965517242
203458,Alex Len,48,2.5,25.0,15.4,9.8,17.9,11.4,62.5,50,81,61.7,50,27,66,SAC,75.0,44.4,0.0,0.0,66.7,0.0,1.0416666666666667,0.22916666666666666,0.6875,9.25
203468,CJ McCollum,66,20.03,23.62,3.7,1.7999999999999998,11.600000000000001,24.4,59.199999999999996,484,1055,45.9,305,110,126,NOP,54.300000000000004,48.199999999999996,42.3,47.599999999999994,45.0,42.5,4.621212121212121,0.9393939393939394,0.6212121212121212,32.71212121212121
203469,Cody Zeller,43,1.77,24.45,6.3,13.3,18.5,11.600000000000001,48.3,26,62,41.9,39,16,45,NOP,46.800000000000004,27.3,0.0,0.0,0.0,33.300000000000004,0.9069767441860465,0.20930232558139536,0.11627906976744186,7.441860465116279
203471,Dennis Schröder,80,14.02,23.19,-2.8,1.5,8.200000000000001,20.200000000000003,55.00000000000001,403,927,43.5,488,153,164,BKN,57.599999999999994,36.4,34.2,48.1,44.0,37.6,6.1,0.7875,0.2125,31.075
203482,Kelly Olynyk,78,9.77,24.45,-7.3,6.1,16.900000000000002,17.1,66.10000000000001,276,497,55.50000000000001,347,152,230,TOR,72.89999999999999,52.900000000000006,54.50000000000001,38.9,38.3,37.3,4.448717948717949,0.9487179487179487,0.38461538461538464,22.55128205128205
203484,Kentavious Caldwell-Pope,76,10.08,24.09,11.3,1.4000000000000001,6.2,12.6,60.199999999999996,270,587,46.0,183,75,151,DEN,59.199999999999996,43.5,35.6,48.4,47.199999999999996,39.6,2.4078947368421053,1.2894736842105263,0.5526315789473685,31.605263157894736
203486,Mason Plumlee,46,5.3,26.63,0.3,9.0,24.4,14.7,62.1,87,153,56.89999999999999,55,36,68,LAC,65.10000000000001,43.2,0.0,0.0,0.0,0.0,1.1956521739130435,0.30434782608695654,0.3695652173913043,14.652173913043478
203488,Mike Muscala,53,2.96,25.16,-7.6,6.2,13.900000000000002,13.200000000000001,47.0,56,156,35.9,36,22,52,OKC,55.900000000000006,40.0,20.0,57.099999999999994,25.0,25.4,0.6792452830188679,0.16981132075471697,0.24528301886792453,11.320754716981131
203490,Otto Porter Jr.,15,2.6,25.32,4.7,3.2,13.0,8.3,56.8,14,33,42.4,8,2,19,TOR,57.099999999999994,0.0,100.0,37.5,66.7,28.599999999999998,0.5333333333333333,0.3333333333333333,0.3333333333333333,11.6
203493,Reggie Bullock Jr.,44,2.18,23.72,-5.2,1.4000000000000001,15.7,9.1,58.199999999999996,34,82,41.5,15,10,29,HOU,100.0,20.0,52.900000000000006,58.3,33.300000000000004,28.9,0.3409090909090909,0.2727272727272727,0.11363636363636363,9.477272727272727
203496,Robert Covington,29,4.38,23.46,12.1,6.4,12.7,10.4,57.99999999999999,43,98,43.9,24,11,56,PHI,60.699999999999996,54.50000000000001,33.300000000000004,50.0,33.300000000000004,30.0,0.8275862068965517,1.3448275862068966,0.6206896551724138,16.82758620689655
203497,Rudy Gobert,76,13.96,25.08,8.0,11.799999999999999,25.6,15.2,67.5,406,614,66.10000000000001,102,118,238,MIN,73.6,29.5,0.0,0.0,27.3,0.0,1.3421052631578947,0.6842105263157895,2.1315789473684212,34.11842105263158
203501,Tim Hardaway Jr.,79,14.42,24.21,-0.1,1.0,10.6,22.0,54.2,392,976,40.2,139,69,106,DAL,67.0,37.6,34.2,43.9,40.8,34.2,1.759493670886076,0.5316455696202531,0.0759493670886076,26.835443037974684
203507,Giannis Antetokounmpo,73,30.44,24.76,6.6,7.7,23.7,32.0,64.9,837,1369,61.1,476,250,210,MIL,77.5,37.2,0.0,0.0,35.099999999999994,28.299999999999997,6.52054794520548,1.1917808219178083,1.082191780821918,35.16438356164384
203552,Seth Curry,44,5.14,24.52,3.1,2.8000000000000003,7.8,15.9,51.9,80,204,39.2,44,21,39,CHA,80.0,42.9,61.9,26.3,35.0,29.9,1.0,0.5,0.13636363636363635,13.977272727272727
203648,Thanasis Antetokounmpo,34,0.94,24.59,-12.8,5.1,4.0,12.5,51.800000000000004,16,30,53.300000000000004,17,14,24,MIL,58.3,50.0,0.0,0.0,0.0,0.0,0.5,0.20588235294117646,0.11764705882352941,4.5588235294117645
203897,Zach LaVine,25,19.48,23.62,-5.4,0.8999999999999999,13.4,23.799999999999997,57.8,170,376,45.2,98,52,57,CHI,60.0,41.4,52.900000000000006,35.699999999999996,47.599999999999994,32.6,3.92,0.84,0.32,34.88
203903,Jordan Clarkson,55,17.13,24.12,-5.7,2.8000000000000003,8.3,25.5,52.1,337,816,41.3,277,146,81,UTA,58.8,46.1,40.0,40.9,39.5,28.799999999999997,5.036363636363636,0.6363636363636364,0.10909090909090909,30.581818181818182
203914,Gary Harris,54,6.89,25.57,3.3,1.9,5.5,11.4,58.699999999999996,131,297,44.1,87,31,91,ORL,69.39999999999999,51.9,42.4,37.5,43.8,34.5,1.6111111111111112,0.9074074074074074,0.25925925925925924,24.01851851851852
203915,Spencer Dinwiddie,76,10.46,25.39,1.6,1.4000000000000001,7.7,16.1,54.300000000000004,251,640,39.2,356,91,138,LAL,59.8,39.2,52.6,50.0,28.599999999999998,27.900000000000002,4.684210526315789,0.6710526315789473,0.2894736842105263,28.31578947368421
203924,Jerami Grant,54,20.96,23.58,-9.6,1.9,8.7,25.5,57.3,383,850,45.1,152,116,117,POR,57.599999999999994,33.300000000000004,39.6,53.1,47.5,36.8,2.814814814814815,0.8333333333333334,0.6296296296296297,33.888888888888886
203925,Joe Harris,16,2.44,25.45,-14.5,1.7000000000000002,5.7,10.4,48.9,14,39,35.9,10,4,19,DET,40.0,50.0,40.0,55.60000000000001,0.0,18.8,0.625,0.1875,0.125,10.625
203926,Doug McDermott,64,5.48,26.03,-9.3,1.0999999999999999,5.4,14.399999999999999,60.0,123,284,43.3,70,28,64,IND,56.699999999999996,41.699999999999996,38.2,46.7,53.800000000000004,41.099999999999994,1.09375,0.25,0.03125,14.125
203932,Aaron Gordon,73,13.88,25.87,8.7,7.8,12.9,17.4,60.699999999999996,398,716,55.60000000000001,259,105,142,DEN,70.8,24.4,24.099999999999998,48.1,29.7,24.7,3.547945205479452,0.7671232876712328,0.6164383561643836,31.465753424657535
203933,T.J. Warren,11,3.73,24.22,17.2,3.5000000000000004,13.200000000000001,14.799999999999999,47.9,18,41,43.9,9,4,11,MIN,77.8,33.300000000000004,50.0,0.0,60.0,12.5,0.8181818181818182,0.36363636363636365,0.09090909090909091,11.363636363636363
203935,Marcus Smart,20,14.45,27.35,-0.8,0.8999999999999999,7.3,22.5,55.2,102,237,43.0,86,62,53,MEM,65.5,56.10000000000001,35.0,28.599999999999998,52.900000000000006,31.6,4.3,2.05,0.25,30.25
203937,Kyle Anderson,79,6.41,24.59,5.1,3.4000000000000004,11.600000000000001,14.000000000000002,51.300000000000004,199,433,46.0,331,91,128,MIN,59.4,43.1,31.3,26.3,57.599999999999994,8.3,4.189873417721519,0.8987341772151899,0.5949367088607594,22.556962025316455
203939,Dwight Powell,63,3.3,25.16,0.3,10.9,13.900000000000002,8.7,71.6,72,106,67.9,84,32,113,DAL,72.8,36.4,0.0,50.0,0.0,0.0,1.3333333333333333,0.4126984126984127,0.31746031746031744,13.26984126984127
203944,Julius Randle,46,23.96,27.52,6.0,5.8999999999999995,19.8,28.7,56.89999999999999,395,836,47.199999999999996,229,159,125,NYK,67.4,43.2,42.1,61.1,41.8,27.500000000000004,4.978260869565218,0.5434782608695652,0.2608695652173913,35.43478260869565
203952,Andrew Wiggins,71,13.23,22.12,-1.3,5.5,10.5,20.599999999999998,54.400000000000006,353,780,45.300000000000004,119,87,147,GSW,62.6,43.8,45.5,12.5,37.8,36.3,1.676056338028169,0.5915492957746479,0.5774647887323944,27.04225352112676
203954,Joel Embiid,39,34.69,27.99,10.3,7.3999999999999995,23.9,38.7,64.4,450,851,52.900000000000006,219,150,112,PHI,69.89999999999999,47.9,50.0,66.7,48.199999999999996,38.5,5.615384615384615,1.1794871794871795,1.6923076923076923,33.56410256410256
203957,Danté Exum,55,7.78,25.27,10.3,2.3,10.8,14.799999999999999,64.5,161,302,53.300000000000004,157,49,85,DAL,66.10000000000001,37.3,40.0,50.0,36.4,54.2,2.8545454545454545,0.4,0.09090909090909091,19.78181818181818
203967,Dario Šarić,64,8.05,23.59,-1.6,6.3,19.2,19.0,60.0,181,388,46.6,144,78,112,GSW,74.7,41.3,33.300000000000004,10.0,37.5,39.5,2.25,0.484375,0.15625,17.15625
203991,Clint Capela,73,11.45,26.84,-0.1,15.7,23.200000000000003,16.7,59.0,353,618,57.099999999999994,91,74,164,ATL,60.8,44.5,0.0,0.0,25.0,0.0,1.2465753424657535,0.589041095890411,1.452054794520548,25.794520547945204
203992,Bogdan Bogdanović,79,16.87,26.57,1.9,2.1,9.2,21.8,56.89999999999999,471,1100,42.8,247,112,179,ATL,53.7,48.6,38.9,41.699999999999996,48.1,36.9,3.1265822784810124,1.2151898734177216,0.3291139240506329,30.39240506329114
203994,Jusuf Nurkić,76,10.91,28.99,9.2,11.5,28.4,18.7,55.900000000000006,320,627,51.0,301,175,254,PHX,59.8,45.7,16.7,0.0,35.699999999999996,25.900000000000002,3.960526315789474,1.0657894736842106,1.0526315789473684,27.342105263157894
203995,Vasilije Micić,60,7.03,23.38,-3.1,1.3,6.3,18.9,52.400000000000006,159,370,43.0,262,99,68,CHA,64.7,29.599999999999998,18.2,0.0,54.300000000000004,29.299999999999997,4.366666666666666,0.5166666666666667,0.11666666666666667,19.6
203999,Nikola Jokić,79,26.39,28.93,11.8,8.6,27.0,28.799999999999997,65.0,822,1411,58.3,708,237,194,DEN,70.19999999999999,61.7,40.0,0.0,44.0,37.7,8.962025316455696,1.3670886075949367,0.8607594936708861,34.64556962025316
204001,Kristaps Porziņģis,57,20.09,22.91,11.2,5.8999999999999995,16.3,24.7,64.7,388,752,51.6,115,89,156,BOS,73.7,51.1,50.0,0.0,44.4,38.5,2.017543859649123,0.7368421052631579,1.9473684210526316,29.649122807017545
204060,Joe Ingles,68,4.35,23.52,5.8,1.7000000000000002,11.1,11.1,61.199999999999996,99,227,43.6,203,67,88,ORL,59.3,32.4,33.300000000000004,63.2,50.0,42.4,2.985294117647059,0.6323529411764706,0.07352941176470588,17.191176470588236
204456,T.J. McConnell,71,10.24,25.18,3.7,2.8000000000000003,12.5,22.900000000000002,58.599999999999994,330,593,55.60000000000001,390,108,79,IND,69.8,51.300000000000004,50.0,80.0,47.199999999999996,35.3,5.492957746478873,1.0140845070422535,0.11267605633802817,18.183098591549296
1626145,Tyus Jones,66,11.97,25.98,-11.9,1.0,8.1,16.1,57.8,326,666,48.9,485,66,48,WAS,64.1,51.1,41.9,54.50000000000001,47.599999999999994,39.800000000000004,7.348484848484849,1.0757575757575757,0.2727272727272727,29.28787878787879
1626153,Delon Wright,47,4.47,21.84,1.0,2.5,8.9,12.7,50.5,74,188,39.4,119,14,32,MIA,56.39999999999999,29.799999999999997,42.9,18.2,22.2,40.8,2.5319148936170213,1.148936170212766,0.23404255319148937,15.787234042553191
1626156,D'Angelo Russell,76,18.01,24.0,2.6,1.2,7.9,22.2,58.8,492,1080,45.6,482,156,156,LAL,69.5,40.2,39.1,37.0,39.6,42.4,6.342105263157895,0.9078947368421053,0.47368421052631576,32.68421052631579
1626157,Karl-Anthony Towns,62,21.76,24.79,7.2,5.0,20.4,26.8,62.5,479,951,50.4,189,177,204,MIN,61.8,51.4,42.9,37.5,39.300000000000004,41.8,3.0483870967741935,0.6935483870967742,0.6612903225806451,32.67741935483871
1626158,Richaun Holmes,40,4.97,25.12,-7.7,11.5,19.8,14.099999999999998,59.3,82,147,55.800000000000004,25,24,74,WAS,67.0,34.9,50.0,0.0,25.0,0.0,0.625,0.275,0.475,13.85
1626162,Kelly Oubre Jr.,68,15.43,22.79,0.1,4.3,12.1,22.0,53.5,387,878,44.1,101,87,194,PHI,63.1,35.6,40.0,25.0,33.300000000000004,30.9,1.4852941176470589,1.1323529411764706,0.6911764705882353,30.220588235294116
1626164,Devin Booker,68,27.07,23.83,5.8,2.4,9.8,28.9,61.1,642,1305,49.2,472,178,206,PHX,69.39999999999999,53.0,42.9,75.0,48.699999999999996,35.099999999999994,6.9411764705882355,0.8970588235294118,0.4117647058823529,35.98529411764706
